vendor_number,vendor_name,brand_id,description,size,volume_ml,retail_price,purchase_price_reference,purchase_price,unit_purchase_cost,total_purchase_quantity,total_purchase_dollars,total_sales_quantity,total_sales_dollars,avg_sales_price,total_excise_tax,vendor_freight_cost_total,freight_cost,freight_per_unit,begin_on_hand_units,end_on_hand_units,inventory_change_units,purchase_rows,purchase_orders,sales_rows,first_purchase_date,last_purchase_date,first_sales_date,last_sales_date,gross_profit,gross_profit_after_freight,profit_margin,net_profit_margin,stock_turnover,sales_to_purchase_ratio,unsold_units,unsold_inventory_value,unit_sales_price,unit_margin,performance_flag
4425,MARTIGNETTI COMPANIES,22338,Maison L'Envoye Two Messenge,750mL,750.0,26.99,17.1,17.1,17.1,84.0,1436.4,176.0,4574.24,25.990000000000006,19.63,144929.24,7.47177792110114,0.08894973715596595,100.0,8.0,-92.0,8,3,72,2024-01-18,2024-06-17,2024-01-03,2024-12-06,3137.8399999999997,3130.3682220788987,68.59806219175208,68.43471750670929,2.0952380952380953,3.184516847674742,0.0,0.0,25.99,8.889999999999997,Healthy
4425,MARTIGNETTI COMPANIES,36570,Flora Springs Trilogy Cal,750mL,750.0,64.99,42.76,42.760000000000005,42.760000000000005,244.0,10433.44,222.0,14982.779999999984,67.6608074534161,24.560000000000016,144929.24,54.272031908335755,0.22242636028006457,250.0,272.0,22.0,22,20,161,2023-12-31,2024-12-23,2024-01-08,2024-12-31,4549.339999999984,4495.067968091648,30.363790965361492,30.001561579971494,0.9098360655737705,1.436034519774876,22.0,940.7200000000001,67.48999999999992,24.72999999999992,Slow moving
4425,MARTIGNETTI COMPANIES,22119,Don Simon Selecion Chard,750mL,750.0,4.99,3.24,3.24,3.24,84.0,272.16,93.0,464.07000000000005,4.990000000000001,10.41,144929.24,1.4157052903139002,0.016853634408498814,12.0,3.0,-9.0,5,5,22,2024-02-01,2024-11-16,2024-01-22,2024-12-17,191.91000000000003,190.49429470968613,41.35367509211972,41.04861221576187,1.1071428571428572,1.705136684303351,0.0,0.0,4.99,1.75,Healthy
6213,MHW LTD,8008,Bols Peppermint Schnapps,Liter,1000.0,9.99,7.14,7.1400000000000015,7.1400000000000015,116.0,828.2400000000001,132.0,1318.6800000000003,9.990000000000004,138.60000000000002,9621.580000000002,4.220112330292842,0.03638027870942105,53.0,37.0,-16.0,12,12,99,2024-02-15,2024-12-15,2024-01-06,2024-12-30,490.44000000000017,486.2198876697073,37.1917371917372,36.87171168666448,1.1379310344827587,1.59214720370907,0.0,0.0,9.990000000000002,2.8500000000000005,Healthy
8112,MOET HENNESSY USA INC,14110,Bodegas Numanthia Termes,750mL,750.0,23.99,15.89,15.890000000000002,15.890000000000002,41.0,651.4900000000001,34.0,815.66,23.990000000000002,3.7600000000000002,48347.26,3.325005001311517,0.08109768295881749,13.0,20.0,7.0,7,7,21,2023-12-24,2024-08-30,2024-01-03,2024-12-22,164.16999999999985,160.84499499868832,20.127258906897463,19.719612951314065,0.8292682926829268,1.2519915885124864,7.0,111.23000000000002,23.99,8.099999999999996,Slow moving
8112,MOET HENNESSY USA INC,40331,Terrazas Alto Chard Mendoza,750mL,750.0,10.49,6.77,6.77,6.77,36.0,243.71999999999997,29.0,278.21,9.690000000000001,3.25,48347.26,1.243872076194021,0.034552002116500585,0.0,7.0,7.0,3,3,5,2024-06-15,2024-12-12,2024-06-24,2024-12-27,34.49000000000001,33.246127923805986,12.397110096689556,11.950011834156209,0.8055555555555556,1.1415148531101265,7.0,47.39,9.593448275862068,2.8234482758620683,Slow moving
6785,PALM BAY INTERNATIONAL INC,24566,Head to Head Red Toscana,750mL,750.0,9.99,6.49,6.489999999999999,6.489999999999999,60.0,389.4,41.0,409.59000000000003,9.99,4.6,13605.409999999998,1.9665840647261665,0.03277640107876944,0.0,19.0,19.0,4,4,7,2024-02-25,2024-10-26,2024-03-09,2024-12-14,20.190000000000055,18.223415935273888,4.929319563465918,4.449184778747989,0.6833333333333333,1.0518489984591681,19.0,123.30999999999999,9.99,3.500000000000001,Slow moving
10754,PERFECTA WINES,12646,Blackbird Vyds Arise Red,750mL,750.0,52.99,34.19,34.19,34.19,68.0,2324.9199999999996,67.0,3550.33,52.989999999999995,7.450000000000001,28720.52,11.785878267762103,0.1733217392317956,65.0,66.0,1.0,16,7,41,2024-01-22,2024-12-19,2024-01-04,2024-11-26,1225.4100000000003,1213.624121732238,34.51538307706608,34.18341736492771,0.9852941176470589,1.5270762004714142,1.0,34.19,52.99,18.800000000000004,Slow moving
10754,PERFECTA WINES,4148,Fattoria de Limone,750mL,750.0,22.99,12.3,12.299999999999999,12.299999999999999,316.0,3886.7999999999997,498.0,8501.019999999999,17.07018867924529,392.4200000000002,28720.52,19.703624920916738,0.06235324342062259,467.0,285.0,-182.0,18,12,212,2024-01-22,2024-11-13,2024-01-08,2024-12-30,4614.219999999999,4594.5163750790825,54.27842776513877,54.0466482266726,1.5759493670886076,2.1871513841720693,0.0,0.0,17.070321285140558,4.770321285140559,Healthy
10754,PERFECTA WINES,20509,Ch Mylord Cuvee Milady,750mL,750.0,12.99,7.43,7.429999999999999,7.429999999999999,1352.0,10045.359999999999,1247.0,15534.529999999972,12.41950819672131,138.95999999999978,28720.52,50.92364043315328,0.03766541452156308,10.0,115.0,105.0,51,18,610,2024-01-01,2024-12-02,2024-01-08,2024-12-31,5489.169999999973,5438.24635956682,35.335282110240755,35.00747276915896,0.9223372781065089,1.54643835561891,105.0,780.1499999999999,12.457522052927002,5.0275220529270035,Slow moving
10754,PERFECTA WINES,23966,Nortico Alvarinho,750mL,750.0,13.99,9.52,9.52,9.52,60.0,571.1999999999999,45.0,629.5500000000001,13.990000000000002,5.04,28720.52,2.8956237920211074,0.04826039653368512,0.0,15.0,15.0,3,3,11,2024-01-01,2024-08-10,2024-01-15,2024-11-19,58.350000000000136,55.45437620797903,9.268525137002642,8.80857377618601,0.75,1.102153361344538,15.0,142.79999999999998,13.990000000000002,4.470000000000002,Slow moving
10754,PERFECTA WINES,10706,Brownstone Merlot Cal,750mL,750.0,8.99,6.12,6.12,6.12,60.0,367.2,52.0,467.48,8.99,5.82,28720.52,1.861472437727855,0.031024540628797583,0.0,8.0,8.0,4,4,11,2024-01-01,2024-08-10,2024-01-09,2024-12-23,100.28000000000003,98.41852756227217,21.451185077436474,21.052992119935006,0.8666666666666667,1.2730936819172114,8.0,48.96,8.99,2.87,Slow moving
17035,PERNOD RICARD USA,1136,Malibu 50ml Sampler Pack,50mL 5 Pk,50.0,4.99,3.87,3.87,3.87,5235.0,20259.45,5084.0,27667.159999999705,5.544635761589331,261.5399999999976,123780.21999999997,103.9508232607205,0.01985689078523792,418.0,569.0,151.0,137,13,2416,2024-01-17,2024-11-13,2024-01-01,2024-12-31,7407.709999999704,7303.759176738984,26.774377999042127,26.3986588314054,0.9711556829035339,1.3656422064764693,151.0,584.37,5.442006294256433,1.5720062942564326,Slow moving
17035,PERNOD RICARD USA,39841,Kenwood Yulupa Cab Svgn Cal,750mL,750.0,8.99,5.84,5.84,5.84,203.0,1185.52,187.0,1681.1300000000003,8.99,20.98,123780.21999999997,6.082878853673192,0.029964920461444295,16.0,32.0,16.0,15,11,33,2024-01-17,2024-09-21,2024-01-11,2024-12-28,495.61000000000035,489.52712114632715,29.480765913403502,29.11893316675849,0.9211822660098522,1.4180528375733858,16.0,93.44,8.990000000000002,3.150000000000002,Slow moving
7153,PINE STATE TRADING CO,3441,One Roq RSV Vodka,750mL,750.0,23.99,18.04,18.04,18.04,20.0,360.79999999999995,50.0,1199.5000000000002,23.990000000000002,39.42,15884.819999999998,1.831611355366911,0.09158056776834556,59.0,29.0,-30.0,3,3,30,2024-06-17,2024-09-20,2024-01-16,2024-12-24,838.7000000000003,836.8683886446333,69.92080033347229,69.76810242973181,2.5,3.3245565410199567,0.0,0.0,23.990000000000006,5.950000000000006,Healthy
7153,PINE STATE TRADING CO,19914,Gum Drop Pink Moscato,750mL,750.0,6.99,4.66,4.66,4.66,83.0,386.78000000000003,92.0,643.0799999999999,6.989999999999998,10.150000000000002,15884.819999999998,1.9634995566208813,0.023656621164107005,9.0,0.0,-9.0,6,6,72,2024-02-07,2024-08-10,2024-01-01,2024-10-21,256.2999999999999,254.336500443379,39.8550724637681,39.549745046242926,1.108433734939759,1.6626506024096381,0.0,0.0,6.989999999999999,2.329999999999999,Healthy
8004,SAZERAC CO INC,3265,Firefly Sweet Tea Vodka,50mL,50.0,0.49,0.36,0.36,0.36,48651.0,17514.36,48649.0,23838.00999999994,0.49000000000000443,2552.480000000001,50293.62000000002,88.82534769774932,0.001825766123979966,0.0,2.0,2.0,533,11,2546,2024-05-22,2024-08-01,2024-06-03,2024-12-27,6323.64999999994,6234.82465230219,26.527591858548412,26.154971209015372,0.9999588908758299,1.3610551570254317,2.0,0.72,0.48999999999999877,0.12999999999999878,Slow moving
660,SAZERAC NORTH AMERICA INC.,113,Mr Boston Cr de Cacao Brown,Liter,1000.0,6.49,4.84,4.840000000000001,4.840000000000001,166.0,803.44,182.0,1181.1800000000003,6.490000000000003,191.09999999999997,17932.329999999994,4.07225625702457,0.024531664198943193,53.0,37.0,-16.0,16,13,145,2024-01-20,2024-12-13,2024-01-08,2024-12-31,377.74000000000024,373.6677437429757,31.979884522257418,31.635122821498467,1.0963855421686748,1.4701533406352687,0.0,0.0,6.490000000000002,1.6500000000000012,Healthy
2000,SOUTHERN WINE & SPIRITS NE,23497,Ch Gruaud Larose 11 St Julin,750mL,750.0,79.99,54.79,54.790000000000006,54.790000000000006,11.0,602.69,34.0,2719.66,79.99,3.79,19016.59,3.063961764274326,0.27854197857039326,30.0,7.0,-23.0,2,2,18,2024-05-10,2024-06-14,2024-01-01,2024-11-17,2116.97,2113.9060382357256,77.83950935043352,77.72684961486824,3.090909090909091,4.512535465994126,0.0,0.0,79.99,25.19999999999999,Healthy
653,STATE WINE & SPIRITS,9126,Caffo Grappa Italiana,750mL,750.0,23.99,14.37,14.37,14.37,19.0,273.03,17.0,373.83,21.99,1.8900000000000001,8014.98,1.430578337312504,0.0752935967006581,10.0,12.0,2.0,3,2,11,2024-06-12,2024-11-21,2024-06-20,2024-12-24,100.80000000000001,99.3694216626875,26.964128079608386,26.581446556640053,0.8947368421052632,1.369190198879244,2.0,28.74,21.99,7.619999999999999,Slow moving
9165,ULTRA BEVERAGE COMPANY LLP,2874,Hirsch 20 Yr American Whisky,750mL,750.0,69.99,51.46,51.46000000000001,51.46000000000001,57.0,2933.2200000000003,572.0,28994.27999999999,52.4557534246575,450.57,68054.70000000003,15.110532197196711,0.2650970560911704,515.0,0.0,-515.0,6,3,146,2024-03-21,2024-06-12,2024-01-02,2024-09-29,26061.05999999999,26045.949467802795,89.88345287415311,89.83133731136901,10.035087719298245,9.884795548918932,0.0,0.0,50.68930069930069,-0.7706993006993201,Healthy
1587,VINEYARD BRANDS INC,21338,Vincent Delaporte Sancerre,750mL,750.0,19.99,12.98,12.98,12.98,736.0,9553.28,733.0,14652.669999999973,19.990000000000002,81.52999999999989,6070.089999999999,48.039583686821,0.06527117348752853,90.0,93.0,3.0,43,8,382,2024-02-19,2024-12-02,2024-01-01,2024-12-30,5099.389999999972,5051.350416313151,34.80178015337806,34.47392465887214,0.9959239130434783,1.5337842081463091,3.0,38.94,19.989999999999963,7.0099999999999625,Slow moving
1587,VINEYARD BRANDS INC,16796,Delamotte Brut,750mL,750.0,39.99,24.13,24.130000000000003,24.130000000000003,5.0,120.65,111.0,3883.8900000000003,34.99,12.27,6070.089999999999,0.6067000833027979,0.12134001666055957,134.0,28.0,-106.0,3,3,74,2023-12-24,2024-06-12,2024-01-01,2024-12-26,3763.2400000000002,3762.6332999166975,96.89357834542173,96.87795740653564,22.2,32.19138002486532,0.0,0.0,34.99,10.86,Healthy
1601,VRANKEN AMERICA,17595,Ch La Gordonne Rose,750mL,750.0,16.99,11.03,11.030000000000006,11.030000000000006,1501.0,16556.03000000001,1469.0,23704.309999999914,16.22056653491429,163.42999999999975,1048.9699999999998,83.36181195616672,0.05553751629324898,21.0,53.0,32.0,73,14,759,2024-03-25,2024-09-20,2024-01-02,2024-12-31,7148.279999999904,7064.918188043737,30.156034915169137,29.80436126613161,0.9786808794137242,1.431762928673112,32.0,352.9600000000002,16.136358066711992,5.106358066711985,Slow moving
480,BACARDI USA INC,4298,Bacardi Raspberry Rum,50mL,50.0,0.99,0.74,0.7400000000000003,0.7400000000000003,13120.0,9708.800000000005,11729.0,11611.709999999888,0.9900000000000074,610.2699999999982,89286.26999999999,49.18542389198049,0.0037488890161570497,0.0,1391.0,1391.0,119,9,3480,2024-06-14,2024-12-23,2024-06-22,2024-12-31,1902.9099999998834,1853.724576107903,16.3878532963698,15.964268622863651,0.8939786585365853,1.195998475609744,1391.0,1029.3400000000004,0.9899999999999904,0.24999999999999012,Slow moving
516,BANFI PRODUCTS CORP,15037,Banfi Poggio Alle Mura Montl,750mL,750.0,60.99,40.66,40.66,40.66,163.0,6627.58,140.0,9308.599999999997,66.32783783783783,15.58,8510.410000000002,34.62740308973598,0.2124380557652514,12.0,35.0,23.0,17,9,74,2023-12-24,2024-11-18,2024-01-03,2024-12-27,2681.019999999997,2646.3925969102606,28.80153836237455,28.429544688892655,0.8588957055214724,1.404524728483096,23.0,935.18,66.48999999999998,25.829999999999984,Slow moving
1128,BROWN-FORMAN CORP,1051,Woodford Reserve MC 1838,750mL,750.0,99.99,74.62,74.62,74.62,13.0,970.0600000000001,89.0,8329.109999999999,93.75623376623376,70.23999999999998,68601.68000000001,4.918738671997633,0.3783645132305872,76.0,0.0,-76.0,5,5,77,2024-03-03,2024-12-07,2024-01-04,2024-12-13,7359.049999999998,7354.131261328001,88.35337749171279,88.29432269867972,6.846153846153846,8.586180236274043,0.0,0.0,93.58550561797752,18.965505617977513,Healthy
3960,DIAGEO NORTH AMERICA INC,3560,Ciroc Amaretto Vodka,375mL,375.0,11.99,9.52,9.520000000000001,9.520000000000001,145.0,1380.4,318.0,4124.320000000001,12.91580645161291,124.69000000000004,257032.07000000007,6.962489871621212,0.04801717152842215,315.0,142.0,-173.0,9,7,155,2024-02-17,2024-10-25,2024-01-01,2024-12-31,2743.9200000000005,2736.9575101283795,66.53024013655585,66.36142467433126,2.193103448275862,2.9877716603882933,0.0,0.0,12.969559748427676,3.4495597484276743,Healthy
3252,E & J GALLO WINERY,13576,Columbia Winery Chard,750mL,750.0,7.99,3.89,3.8899999999999997,3.8899999999999997,2692.0,10471.88,2263.0,15145.869999999995,8.19622119815669,253.92999999999995,61966.909999999996,52.801524730379,0.0196142365268867,0.0,429.0,429.0,58,16,434,2024-06-12,2024-12-15,2024-07-05,2024-12-31,4673.989999999996,4621.188475269617,30.85983175611568,30.51121180407344,0.8406389301634473,1.4463372383946336,429.0,1668.81,6.692828104286344,2.802828104286344,Slow moving
3252,E & J GALLO WINERY,43380,Edna Valley San Luis Obs Mer,750mL,750.0,11.99,8.27,8.27,8.27,204.0,1687.08,176.0,2076.24,11.619629629629628,19.770000000000003,61966.909999999996,8.506628832848333,0.04169916094533497,0.0,28.0,28.0,15,13,27,2024-01-04,2024-12-22,2024-01-28,2024-12-30,389.15999999999985,380.65337116715153,18.743497861518897,18.333784686122588,0.8627450980392157,1.2306707447186855,28.0,231.56,11.79681818181818,3.5268181818181805,Slow moving
90011,FORTUNE WINE BROKERS LLC,42828,Briggs Lockhart Cab Svgn,750mL,750.0,12.99,8.9,8.899999999999999,8.899999999999999,84.0,747.5999999999999,84.0,1091.1599999999999,12.989999999999998,9.450000000000001,238.61,3.8002596922848806,0.045241186812915245,24.0,24.0,0.0,7,7,7,2024-02-02,2024-10-11,2024-02-04,2024-10-31,343.55999999999995,339.75974030771505,31.48575827559661,31.137481240855152,1.0,1.4595505617977529,0.0,0.0,12.989999999999998,4.09,Healthy
3950,"HOOD RIVER DISTILLERS, Inc.",197,44* North Huckleberry Vodka,750mL,750.0,22.49,17.71,17.71,17.71,52.0,920.9200000000001,47.0,1057.0300000000002,22.49,37.00999999999999,117.52000000000001,4.502691733552561,0.08659022564524156,0.0,5.0,5.0,7,6,15,2024-04-28,2024-12-20,2024-05-09,2024-12-16,136.11000000000013,131.60730826644757,12.87664493912189,12.450669164209867,0.9038461538461539,1.1477978543195935,5.0,88.55000000000001,22.490000000000006,4.780000000000005,Slow moving
12546,JIM BEAM BRANDS COMPANY,1392,Red Stag Hardcore Cider,750mL,750.0,16.99,10.6,10.6,10.6,165.0,1749.0,430.0,6865.700000000003,15.92162393162394,338.93000000000023,123880.96999999999,8.952049924507667,0.0542548480273192,285.0,20.0,-265.0,14,10,234,2024-01-17,2024-07-17,2024-01-01,2024-12-23,5116.700000000003,5107.747950075495,74.52554000320436,74.39515198851527,2.606060606060606,3.925500285877646,0.0,0.0,15.966744186046517,5.3667441860465175,Healthy
9552,M S WALKER INC,19887,Guasti Clemente Barolo Rsva,750mL,750.0,64.99,32.25,32.25,32.25,27.0,870.75,301.0,15046.989999999993,49.99,33.59,55551.819999999985,4.423240251553942,0.16382371302051638,274.0,0.0,-274.0,7,5,125,2024-05-13,2024-08-08,2024-01-03,2024-11-03,14176.239999999993,14171.816759748439,94.2131283399537,94.18373216004295,11.148148148148149,17.280493827160484,0.0,0.0,49.989999999999974,17.739999999999974,Healthy
9552,M S WALKER INC,26864,La Quintinye Blanc Vermouth,375mL,375.0,15.99,10.73,10.73,10.73,204.0,2188.92,175.0,2798.2500000000005,15.990000000000002,10.090000000000003,55551.819999999985,11.119286880771122,0.05450630823907413,0.0,29.0,29.0,17,2,69,2024-07-11,2024-09-19,2024-07-21,2024-12-29,609.3300000000004,598.2107131192292,21.775395336370956,21.378029594183122,0.8578431372549019,1.278370155145003,29.0,311.17,15.990000000000002,5.260000000000002,Slow moving
9552,M S WALKER INC,24304,Muga 2014 Rose Rioja,750mL,750.0,13.99,9.39,9.39,9.39,340.0,3192.6000000000004,321.0,4490.790000000001,13.990000000000007,35.75999999999999,55551.819999999985,16.217785618272888,0.04769936946550849,0.0,19.0,19.0,18,4,155,2024-05-25,2024-09-15,2024-06-07,2024-12-31,1298.1900000000005,1281.9722143817276,28.907831361519914,28.54669700390638,0.9441176470588235,1.406624694606277,19.0,178.41000000000003,13.990000000000002,4.600000000000001,Slow moving
9552,M S WALKER INC,397,S S Pierce Ninety Nine Rum,Liter,1000.0,7.49,5.9,5.9,5.9,17.0,100.30000000000001,20.0,149.8,7.489999999999999,21.0,55551.819999999985,0.5095044470064433,0.02997084982390843,4.0,1.0,-3.0,3,3,3,2024-06-07,2024-09-19,2024-06-30,2024-11-12,49.5,48.99049555299356,33.04405874499332,32.703935616150574,1.1764705882352942,1.493519441674975,0.0,0.0,7.49,1.5899999999999999,Healthy
4425,MARTIGNETTI COMPANIES,41985,Ridge Estate Cab Svgn,750mL,750.0,47.99,33.1,33.099999999999994,33.099999999999994,92.0,3045.1999999999994,99.0,5206.01,52.65666666666666,11.0,144929.24,15.840335648382892,0.17217756139546622,8.0,1.0,-7.0,9,3,60,2024-07-12,2024-12-05,2024-01-12,2024-12-30,2160.810000000001,2144.969664351618,41.50606702637914,41.201796853091295,1.076086956521739,1.7095790095888617,0.0,0.0,52.5859595959596,19.485959595959606,Healthy
4425,MARTIGNETTI COMPANIES,25505,B Doon Not Drinking Any Merl,750mL,750.0,9.99,6.62,6.62,6.62,5597.0,37052.14,5409.0,54035.90999999952,9.98999999999986,603.5500000000033,144929.24,192.7355622260849,0.03443551227909325,0.0,188.0,188.0,261,17,2350,2024-06-20,2024-11-27,2024-07-01,2024-12-31,16983.769999999524,16791.03443777344,31.430524627048335,31.073844111764913,0.9664105770948722,1.4583748738939106,188.0,1244.56,9.989999999999911,3.3699999999999113,Slow moving
4425,MARTIGNETTI COMPANIES,24185,Conterno Fantino Barolo Mosc,750mL,750.0,92.99,63.26,63.260000000000005,63.260000000000005,36.0,2277.36,47.0,4370.530000000001,92.99,5.250000000000002,144929.24,11.846232363129275,0.3290620100869243,20.0,9.0,-11.0,6,1,24,2024-07-12,2024-07-12,2024-01-29,2024-12-24,2093.1700000000005,2081.3237676368713,47.89281849112122,47.621770532106424,1.3055555555555556,1.9191212632170584,0.0,0.0,92.99000000000001,29.730000000000004,Healthy
4425,MARTIGNETTI COMPANIES,41978,Ridge Santa Cruz Mt Chard,750mL,750.0,47.99,32.65,32.65,32.65,84.0,2742.6,90.0,4319.1,47.989999999999995,9.970000000000002,144929.24,14.266289422453344,0.16983677883873027,42.0,36.0,-6.0,7,4,57,2024-02-08,2024-07-12,2024-01-08,2024-12-28,1576.5000000000005,1562.233710577547,36.500659859692995,36.170352864660394,1.0714285714285714,1.5748195143294685,0.0,0.0,47.99,15.340000000000003,Healthy
4425,MARTIGNETTI COMPANIES,26848,Speri Amarone Del Valpoicela,750mL,750.0,74.99,50.33,50.330000000000005,50.330000000000005,30.0,1509.9,24.0,1799.7599999999998,74.99,2.6500000000000004,144929.24,7.854105738701345,0.2618035246233782,0.0,6.0,6.0,5,1,20,2024-07-12,2024-07-12,2024-07-31,2024-12-23,289.8599999999997,282.00589426129835,16.105480730764086,15.669083336739254,0.8,1.1919729783429365,6.0,301.98,74.99,24.65999999999999,Slow moving
4425,MARTIGNETTI COMPANIES,25225,Ch Montelena Cab Svgn 2006,750mL,750.0,144.99,96.02,96.02,96.02,16.0,1536.32,14.0,2029.8600000000001,144.99,1.56,144929.24,7.991535683476818,0.49947098021730113,0.0,2.0,2.0,3,2,7,2024-07-12,2024-10-02,2024-08-15,2024-11-11,493.5400000000002,485.5484643165234,24.31399209797721,23.920293237786023,0.875,1.3212481774630287,2.0,192.04,144.99,48.97000000000001,Slow moving
4425,MARTIGNETTI COMPANIES,10910,Marcarini Barolo Brunate,750mL,750.0,59.99,41.37,41.37,41.37,36.0,1489.32,33.0,1979.67,59.99,3.65,144929.24,7.747053949773286,0.21519594304925793,20.0,23.0,3.0,6,2,23,2024-07-12,2024-09-21,2024-01-04,2024-12-22,490.35000000000014,482.6029460502269,24.769279728439596,24.37794915567882,0.9166666666666666,1.3292442188381275,3.0,124.10999999999999,59.99,18.620000000000005,Slow moving
4425,MARTIGNETTI COMPANIES,43152,Ramey Chard Sonoma Coast,750mL,750.0,37.99,24.67,24.670000000000005,24.670000000000005,145.0,3577.1500000000005,112.0,4254.88,37.99,12.370000000000001,144929.24,18.607400717395535,0.12832690149927956,48.0,81.0,33.0,12,11,74,2024-01-18,2024-10-23,2024-01-01,2024-12-24,677.7299999999996,659.122599282604,15.928298800436194,15.490979752251627,0.7724137931034483,1.1894608836643696,33.0,814.1100000000001,37.99,13.319999999999997,Slow moving
4425,MARTIGNETTI COMPANIES,23533,Yellow Tail Moscato Bubbles,750mL,750.0,12.99,8.49,8.49,8.49,15.0,127.35,20.0,259.79999999999995,12.99,2.2,144929.24,0.6624414635562726,0.044162764237084845,10.0,5.0,-5.0,2,2,18,2024-01-18,2024-07-12,2024-01-01,2024-12-23,132.44999999999996,131.7875585364437,50.98152424942263,50.726542931656546,1.3333333333333333,2.040047114252061,0.0,0.0,12.989999999999998,4.499999999999998,Healthy
4425,MARTIGNETTI COMPANIES,40366,Rochioli Svgn Bl RRV,750mL,750.0,38.99,26.89,26.89,26.89,68.0,1828.52,92.0,3587.08,38.99,10.260000000000002,144929.24,9.511483823650693,0.13987476211251018,43.0,19.0,-24.0,6,4,44,2024-07-12,2024-08-17,2024-01-15,2024-12-22,1758.56,1749.0485161763493,49.02483356936561,48.75967405734885,1.3529411764705883,1.9617395489248135,0.0,0.0,38.99,12.100000000000001,Healthy
6213,MHW LTD,4705,Blue Chair Bay Banana Rum,50mL,50.0,0.99,0.76,0.76,0.76,156.0,118.56,3357.0,3323.4300000000126,0.9900000000000048,173.04999999999995,9621.580000000002,0.6040960565530755,0.0038724106189299713,3289.0,88.0,-3201.0,12,4,1431,2024-01-20,2024-09-14,2024-01-01,2024-12-31,3204.8700000000126,3204.2659039434598,96.43260125833854,96.41442437311596,21.51923076923077,28.031629554655975,0.0,0.0,0.9900000000000038,0.23000000000000376,Healthy
10754,PERFECTA WINES,17159,Quattro Mani Montepulciano,750mL,750.0,13.99,9.39,9.39,9.39,36.0,338.04,58.0,811.4200000000001,13.99,6.4300000000000015,28720.52,1.7136496264965255,0.047601378513792376,22.0,0.0,-22.0,3,3,31,2024-04-08,2024-11-08,2024-01-03,2024-12-31,473.38000000000005,471.6663503735035,58.339700771487024,58.128509326058456,1.6111111111111112,2.4003668204946162,0.0,0.0,13.990000000000002,4.600000000000001,Healthy
10754,PERFECTA WINES,12304,Pigmentum Rose Malbec Vigour,750mL,750.0,11.99,7.99,7.990000000000001,7.990000000000001,775.0,6192.250000000001,694.0,8321.059999999992,11.990000000000009,77.17999999999992,28720.52,31.39080256677645,0.040504261376485745,0.0,81.0,81.0,45,10,369,2024-07-03,2024-11-24,2024-07-15,2024-12-30,2128.8099999999913,2097.419197433215,25.583399230386433,25.206153992799194,0.895483870967742,1.343786184343331,81.0,647.19,11.98999999999999,3.9999999999999885,Slow moving
10754,PERFECTA WINES,25255,Calera Ctrl Coast Chard,750mL,750.0,19.99,12.66,12.659999999999998,12.659999999999998,327.0,4139.82,267.0,5301.330000000002,19.921506849315072,29.64,28720.52,20.9862767624034,0.06417821639878715,39.0,99.0,60.0,19,13,146,2024-01-22,2024-12-02,2024-01-05,2024-12-31,1161.510000000002,1140.5237232375987,21.9097849030338,21.513916757447625,0.8165137614678899,1.2805701697175245,60.0,759.5999999999999,19.85516853932585,7.19516853932585,Slow moving
10754,PERFECTA WINES,17015,Siegel Reserve Cab Svgn,750mL,750.0,8.79,5.82,5.820000000000001,5.820000000000001,215.0,1251.3000000000002,219.0,2529.8099999999995,10.728461538461538,24.62,28720.52,6.343301909936997,0.02950372981366045,16.0,12.0,-4.0,18,17,26,2024-02-09,2024-12-19,2024-01-02,2024-12-21,1278.5099999999993,1272.1666980900623,50.53778742277086,50.28704519667732,1.0186046511627906,2.0217453847998077,0.0,0.0,11.551643835616437,5.731643835616436,Healthy
10754,PERFECTA WINES,21366,Tamaya Svgn Bl,750mL,750.0,11.99,7.84,7.839999999999999,7.839999999999999,185.0,1450.3999999999999,190.0,2320.100000000001,12.257605633802823,20.99000000000001,28720.52,7.352613354249676,0.03974385596891716,110.0,105.0,-5.0,15,13,142,2024-02-09,2024-12-15,2024-01-01,2024-12-30,869.700000000001,862.3473866457513,37.48545321322359,37.168543883701176,1.027027027027027,1.599627688913404,0.0,0.0,12.211052631578951,4.371052631578952,Healthy
17035,PERNOD RICARD USA,4784,Presidente Solera Brandy,750mL,750.0,17.99,13.23,13.23,13.23,399.0,5278.77,405.0,7604.95,18.807073170731712,318.68999999999994,123780.21999999997,27.085260819222313,0.06788285919604589,39.0,33.0,-6.0,23,19,164,2024-01-03,2024-11-27,2024-01-03,2024-12-30,2326.1799999999994,2299.094739180777,30.587709320902828,30.231556278223753,1.0150375939849625,1.4406670493315676,0.0,0.0,18.777654320987654,5.547654320987654,Healthy
17035,PERNOD RICARD USA,23036,Jacobs Creek Two Lands Pnt G,750mL,750.0,8.99,6.62,6.62,6.62,96.0,635.52,72.0,819.78,10.223333333333333,8.07,123780.21999999997,3.260840111585116,0.03396708449567829,0.0,24.0,24.0,7,7,15,2024-02-10,2024-12-09,2024-02-17,2024-12-16,184.26,180.99915988841488,22.476762058113152,22.078991911051123,0.75,1.2899358006042296,24.0,158.88,11.385833333333332,4.765833333333332,Slow moving
